604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|12|2013-01-09|misc_pos|92.98|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|13|2013-01-10|shopping_net|6.84|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|14|2013-01-12|health_fitness|22.42|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|15|2013-01-13|shopping_pos|1078.68|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|16|2013-01-13|food_dining|49.15|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|17|2013-01-13|gas_transport|70.35|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|18|2013-01-13|grocery_pos|39.23|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|19|2013-01-13|shopping_net|2.17|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|20|2013-01-15|misc_net|109.08|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|21|2013-01-16|home|6.81|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|22|2013-01-17|misc_pos|8.43|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|23|2013-01-18|misc_net|46.64|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|24|2013-01-18|travel|4215.19|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|25|2013-01-18|personal_care|1.06|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|26|2013-01-19|kids_pets|18.37|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|27|2013-01-21|shopping_pos|67.51|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|28|2013-01-23|shopping_net|49.16|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|29|2013-01-25|entertainment|0.99|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|30|2013-01-26|travel|117.94|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|31|2013-01-26|misc_pos|0.52|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|32|2013-01-26|gas_transport|55.69|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|33|2013-01-27|misc_pos|1.23|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|34|2013-01-27|shopping_net|706.73|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|35|2013-01-29|travel|397.27|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|36|2013-01-30|entertainment|2.99|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|37|2013-01-31|personal_care|11.05|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|38|2013-01-31|grocery_pos|38.65|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|39|2013-01-31|personal_care|0.34|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|40|2013-01-31|entertainment|60.52|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|41|2013-02-01|shopping_net|300.05|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|42|2013-02-02|gas_transport|74.74|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|43|2013-02-03|entertainment|4.57|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|44|2013-02-06|pharmacy|68.42|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|45|2013-02-06|grocery_pos|58.05|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|46|2013-02-07|shopping_net|188.93|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|47|2013-02-07|shopping_pos|7.09|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|48|2013-02-08|food_dining|46.09|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|49|2013-02-08|gas_transport|64.16|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|50|2013-02-08|kids_pets|81.33|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|51|2013-02-09|entertainment|22.74|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|52|2013-02-09|health_fitness|31.17|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|53|2013-02-09|home|95.98|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|54|2013-02-09|gas_transport|54.77|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|55|2013-02-11|kids_pets|25.95|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|56|2013-02-11|shopping_net|203.8|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|57|2013-02-12|kids_pets|45.95|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|58|2013-02-12|shopping_pos|64.67|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|59|2013-02-13|shopping_pos|3.39|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|60|2013-02-13|grocery_net|33.05|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|61|2013-02-14|food_dining|97.95|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|62|2013-02-14|food_dining|11.77|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|63|2013-02-14|grocery_pos|61.06|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|64|2013-02-15|entertainment|11.39|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|65|2013-02-15|misc_net|5.04|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|66|2013-02-15|utilities|60.2|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|67|2013-02-16|kids_pets|8.37|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|68|2013-02-18|gas_transport|54.52|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|69|2013-02-20|gas_transport|60.97|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|70|2013-02-22|grocery_pos|90.5|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|71|2013-02-23|shopping_net|669.53|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|72|2013-02-23|food_dining|8.22|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|73|2013-02-23|travel|3561.84|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|74|2013-02-24|personal_care|133.72|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|75|2013-02-24|personal_care|12.2|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|76|2013-02-25|shopping_net|2.2|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|77|2013-02-25|shopping_pos|1.86|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|78|2013-02-27|shopping_net|40.62|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|79|2013-02-28|food_dining|45.6|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|80|2013-02-28|pharmacy|18.35|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|81|2013-03-01|gas_transport|62.97|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|82|2013-03-01|utilities|91.0|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|83|2013-03-02|entertainment|52.44|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|84|2013-03-02|shopping_pos|148.75|3.0|2013-03-09|1.0
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|85|2013-03-02|shopping_net|1155.45|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|86|2013-03-02|shopping_net|200.08|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|87|2013-03-02|shopping_net|81.53|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|88|2013-03-03|shopping_pos|1.1|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|89|2013-03-03|food_dining|46.39|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|90|2013-03-05|personal_care|70.73|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|91|2013-03-06|shopping_net|544.51|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|92|2013-03-08|health_fitness|40.1|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|93|2013-03-08|shopping_net|148.94|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|94|2013-03-09|shopping_net|149.62|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|95|2013-03-09|gas_transport|65.8|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|96|2013-03-09|grocery_pos|52.89|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|97|2013-03-10|pharmacy|15.23|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|98|2013-03-11|shopping_net|0.62|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|99|2013-03-13|shopping_net|39.11|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|100|2013-03-14|gas_transport|80.22|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|101|2013-03-14|shopping_net|0.69|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|102|2013-03-15|shopping_pos|7.08|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|103|2013-03-15|grocery_net|36.53|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|104|2013-03-15|kids_pets|66.13|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|105|2013-03-16|grocery_pos|67.57|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|106|2013-03-16|shopping_pos|496.44|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|107|2013-03-16|health_fitness|43.91|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|108|2013-03-16|misc_pos|20.58|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|109|2013-03-16|pharmacy|7.38|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|110|2013-03-16|food_dining|0.97|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|111|2013-03-17|misc_net|792.8|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|112|2013-03-17|gas_transport|41.95|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|113|2013-03-19|kids_pets|25.43|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|114|2013-03-21|shopping_net|1.28|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|115|2013-03-21|kids_pets|1.28|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|116|2013-03-21|entertainment|38.87|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|117|2013-03-22|gas_transport|32.95|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|118|2013-03-22|shopping_net|0.97|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|119|2013-03-23|personal_care|6.03|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|120|2013-03-23|personal_care|0.32|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|121|2013-03-23|gas_transport|56.5|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|122|2013-03-23|pharmacy|48.39|NULL|NULL|NULL
604-77-1815|Darryle|O'Keefe|M|77441 Laken Spur|White Mountain|AK|99784|64.7028|-163.4218|190|Therapist, nutritional|1991-01-05|8|young_adults.json|123|2013-03-23|grocery_net|83.5|NULL|NULL|NULL
